Text Signature,Bytes Signature
set_freeze_vrp_wjxn_swap(uint256),0x6ef08b03
swapAuc(uint256),0x90dec300
swapBackForFee(uint256),0xbf03ae39
swapKapexForBNB(uint256),0xcadd48a0
swapBNBForKoda(uint256),0x58268f03
withdrawswapTokenFrom(),0x12c3a6a2
"swap(uint8,uint256)",0x9008df90
getpancakeswapV2Pair(),0xefc1c8df
setpancakeswapV2Pair(address),0x43c572ee
abc_swapAndLiquify(),0xf1e5f687
abc_swapAndSendFeesToTeamWallet(),0x50af9cb6
abc_swapAndSendFeesToProviderWallet(),0x54d6eb97
abc_swapAndSendFeesToMarketingWallet(),0x9ca2f105
abc_swapAndSendDividends(),0xcb478dd3
_swapContractToken(bool),0xfbc68fca
swapForBbnb(),0xef14f2c3
swapForBbnbTest(),0xf6866212
swapBuyBack(),0x2977b2bc
swapSellBack(),0x23f68f32
swapTermIsValid(uint256),0xce661b8b
swapTermInfo(uint256),0xdcaaa9a4
"swapETHForTokensA(uint256,uint256,address[],address,uint256)",0x5628a531
"swapETHForTokensB(uint256,uint256,address[],address,uint256)",0x066f9a13
"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256,address[],address,uint256)",0x4a0dbbda
swapTokensForFCF(uint256),0x8bb1d04b
_UniswapPairAddr(),0x3d3b3ea7
_UniswapPairAddr1(),0xab23fe99
_UniswapPairAddr2(),0x77d0e4d7
swapPage(),0x6f433a57
biswapRouter(),0x4df363ce
ApeswapRouter(),0x494ecced
setbiswapRouter(address),0x51dbac3d
setApeswapRouter(address),0xf87d1df9
swapAndLiquifyByOwner(uint256),0x6dbdb1cd
freeze_vrp_wjxn_swap(),0xdd17713b
swap_wjxn_wjax(uint256),0x7485a526
swap_wjax_wjxn(uint256),0x23791e33
"_swap_wjxn_vrp(address,address,uint256)",0x6eee0e7d
"swap_wjxn_vrp(uint256,uint256,uint256)",0x17c6281b
"_swap_vrp_wjxn(address,address,uint256)",0x1815c864
"swap_vrp_wjxn(uint256,uint256,uint256)",0x0713e3ec
"_swap_wjax_jusd(address,address,uint256)",0x0faa8ef0
"swap_wjax_jusd(uint256,uint256,uint256)",0x856742ea
"_swap_jusd_wjax(address,address,uint256)",0x79016751
"swap_jusd_wjax(uint256,uint256,uint256)",0x0725ade7
"_swap_jusd_jtoken(address,address,address,uint256)",0xb5de471c
"swap_jusd_jtoken(address,uint256,uint256,uint256)",0x79f1c19b
"_swap_jtoken_jusd(address,address,address,uint256)",0xa72afe58
"swap_jtoken_jusd(address,uint256,uint256,uint256)",0x2af6bb62
"_swap_jusd_busd(address,address,uint256)",0x3fc0ec6e
"swap_jusd_busd(uint256,uint256,uint256)",0xe34efb33
"_swap_busd_jusd(address,address,uint256)",0x42b32d9e
"swap_busd_jusd(uint256,uint256,uint256)",0x57696999
"swap_jtoken_busd(address,uint256,uint256,uint256)",0xcb4c9ef3
"swap_busd_jtoken(address,uint256,uint256,uint256)",0xe0e0e9d5
"swap_jtoken_wjax(address,uint256,uint256,uint256)",0xcaa4adab
"swap_wjax_jtoken(address,uint256,uint256,uint256)",0x085647fb
swapAndCharge(uint256),0xb7a6023a
swapBackInBnb(),0x5fc333b6
swapBackInTokens(),0x3a6c36d8
swapAndSendFees(uint256),0xb4250823
"_swapTokensForBusd(uint256,address)",0xae503da1
__swapTokens(uint256),0x5ab4dd18
"biswapSettings(uint256,address,uint256)",0x90a2d0d9
"swapOnDemand(bool,bool)",0x14dad69b
swapAndSendMarketingBNB(uint256),0x5c637f76
swap_wjxn_vrp(uint256),0x76b09496
swap_vrp_wjxn(uint256),0x95539bac
swap_wjax_jusd(uint256),0xcaa67286
swap_jusd_wjax(uint256),0xfcc71dec
"swap_jusd_jtoken(address,uint256)",0x4fc6f6e1
"swap_jtoken_jusd(address,uint256)",0xacf2b5f6
"swap_jtoken_busd(address,uint256)",0x36f461d3
"swap_busd_jtoken(address,uint256)",0x78db3bbb
swap_jusd_busd(uint256),0x35a05c41
swap_busd_jusd(uint256),0x264fe4d9
"swapBNBForCustomeTokens(address,uint256,address)",0x3780b92e
_swapBnbForSqm(uint256),0xe2f22dae
_swapBnbForUsdt(uint256),0xff364be3
swapAndHandleFee(uint256),0xc8a9b45c
swapAndLiquifyBusd(uint256),0xd43eab2a
swapTokensForTargetToken(uint256),0x0540d6ac
swapTokensForLiquidityToken(uint256),0xa6be8a84
"swapNetworkCoinToToken(address,uint256,address)",0x31c4cf3d
setV2UniswapRouter(address),0xf916d463
swapWhiteList(address),0x2404ec92
swapuser(address),0x5999fc6e
swapAndDistributeETH(uint256),0x3a5de690
swapAndSendADADividends(uint256),0x0481f8f6
swapAndSendBscUsdDividends(uint256),0x589f8697
"setUniswapPairs(address,address)",0x742fc139
swapTokensForpancake(uint256),0x53654986
swapBNBForTokensToBurn(uint256),0xe91c33bf
swapOnDemand(),0xd1a1f318
swapAndSendBNBToCharity(uint256),0x80badc17
swapTokenByFee(uint256),0x0c52470f
"swapAndLiquify(uint256,uint8)",0x7c37eaac
swapBnbForNativeToken(uint256),0xeceaecbb
"_swappingSlippage(uint256,uint256)",0xd7e93925
"swapBNBToBUSD(address,uint256)",0xf1f2d8d2
"_swapForWeth(uint256,address,address)",0x03d155eb
"swapForWeth(uint256,address)",0xf0920ab3
_swapAndSendToFee(uint256),0x3948925b
"swap((address,uint256,address,uint256),(address[],bytes[],uint256[]))",0xbbf6c9f1
"swapAndSend((address,uint256,address,uint256),(address[],bytes[],uint256[]),address)",0x33a2901e
"swapAndSendWithGasTokens((address,uint256,address,uint256),(address[],bytes[],uint256[]),address,address,uint256)",0xd35db414
"swapWithGasTokens((address,uint256,address,uint256),(address[],bytes[],uint256[]),address,uint256)",0x75804f6d
"swap(address,uint256,uint32)",0xf1bfcf5d
withdrawswapTokenFrom(address),0xb13b009d
swapAndSendMOCKUPDividends(uint256),0x0695d813
"swap_ETH_x_token(address,uint256,address)",0x0841baf6
"swap_token_x_token(address,address,uint256,uint256,address)",0x74731114
swapCakeToBNB(uint256),0x7e03ace6
_swapCSSForBUSD(uint256),0x04f05d42
swapAndLiquidify(uint256),0x658133db
swapTax(),0xb78f7d67
"swapERC20Tokens(uint256,uint256)",0xd906ac8f
swapTokensForDToken(uint256),0x31418f33
swapAndSendMarket(uint256),0x8c1d7d2c
swapAndSendToMarketingAddressFrom(uint256),0x47df3d0c
swapAndLiquifyFrom(uint256),0xa68f254d
swapAndSendToRewardAddressFrom(uint256),0xe9ef5707
"swapEthForToken(uint256,address)",0x797b2cd6
"swapThisTokenForToken(uint256,address)",0x9f879261
initUniswapV2(address),0x93477312
"swapBNBForTokensAndDistributeDividend(address,uint256)",0x7347a340
_setUniswapRouter(address),0xebc73844
"_swapBNBForTokens(address,uint256)",0x805e2643
_swapTokensForNative(uint256),0xa6e5a194
"swapETHForBUSDTokens(address,uint256)",0xbc440430
"swapETHForTokensNoFee(address,address,uint256)",0xc378be1e
swapAndLiquifyForETH(uint256),0x6f660308
"swapAndSendToAddress(address,uint256)",0xf159e2e7
"swapThisToUsdt(uint256,address)",0xd3e4c497
swapUsdtToThis(address),0x0107d722
swapAndAddToLottery(uint256),0xf7e7e8e3
"swap(bytes32,bytes32,uint256,uint8)",0x66e8247a
"swapLoan(bytes32,bytes32,bytes32)",0x8b3840b9
"swapToLoan(bytes32,bytes32,bytes32)",0x496d8e73
"_swap(bytes32,bytes32,uint256,uint8)",0x04b97c34
"_swapToLoan(address,bytes32,bytes32,bytes32,uint256)",0xb73d9e9b
"_swapToLoanProcess(address,bytes32,bytes32,bytes32,uint256)",0x844b5c85
"_swapLoan(address,bytes32,bytes32,bytes32)",0xa45bcbe7
_swapBnbForZombie(uint256),0xc339977b
swapBNBForUSDT(uint256),0x53b0d7cc
"swapTokenForUSDT(uint256,uint256)",0x22cd49ce
_swapAndAddToLiquidity(uint256),0x8fee2528
setListedonPancakeswap(),0x83031f12
"swapBack(bool,address)",0x67536b73
"swapMimForSpell(uint256,uint256,uint256,uint256,bool)",0x13e3eaa6
"swapMimForSpell1Inch(address,bytes)",0x9109f9e4
swapContractTokens(),0xb6de4f2e
swapTokensForDogeCoin(uint256),0x213ae187
"swapTokensForBep(uint256,address)",0xc0c3c1d7
swapAndSendBEPToMarketing(uint256),0xdeab6765
swapAndSendBEPToliqWallet(uint256),0x4e16b1f3
swapAndSendBEPToCharity(uint256),0xa8f2c1de
"swapBNBForTokensAndWithdrawDividend(address,uint256)",0x8cef009c
"swapArtworkFromBitmark(uint256,uint256,uint256,address,string)",0x7f34c0dd
_swapSendFeesAndLiquify(),0x9cd94a68
"swapAndSendToFee(uint256,uint16)",0x173684b4
"swapTokensForSAFEMOON(address,uint256)",0xcf217d63
swapAndSendToMissionControl(uint256),0x12f533c1
"swapAndSendDividends(address,uint256)",0xddb86f4f
swapStakingVersion(address),0x6b8e8034
"_swapDirect(address,uint256,address)",0x17caf1d5
updateswapFee(uint256),0x4d838710
swapBNBLinkAndRefund(),0xd7705f1f
swapBackAndDistributeBuyTax(),0x108560a6
swapBackAndDistributeSellTax(),0xc8e9d7eb
"swapTokenToBnb(uint256,address)",0x3bbe0291
"swapAndSendBnb(uint256,uint256)",0x86157ff2
swapAndLiquifyUsdt(uint256),0x690cae20
"swapUsdtForToken(uint256,address,address)",0xaf8a53b8
"swapTokensForUsdt(uint256,address,address)",0x470c347b
"swapBnbForTokens(uint256,address,address)",0x31e04cf9
"swapTokensForBnb(uint256,uint256,address,address)",0xb3eb36eb
changePancakeswapRouter(address),0x27e53d67
swapping(),0x1732cded
_swapBack(uint256),0x065bcb0e
"swapBridgeForCanonical(address,uint256)",0xf716932e
"swapCanonicalForBridge(address,uint256)",0x13f1a4a4
swapSupplies(address),0x34faea1b
swapTokensForDogeKing(uint256),0xf7a0cdc2
swapBusdToVync(uint256),0xf0c60769
swapVyncToBusd(uint256),0x8363760c
swapTokensForWCRO(uint256),0xb3a7e642
swapAndSendWCRODividends(uint256),0x73f13bcd
swapAndSendUSDCDividends(uint256),0xb21decd3
"setPancakeswapInfo(uint256,uint256,uint256,uint256)",0x4c0f885f
swapGLXMtoGLX(),0x45d40cc4
swapBUSDForTokens(uint256),0xf2985a0d
swapINFForBUSD(uint256),0xaa3330b3
swapINFForBNB(uint256),0x754d6ece
swapAndSendDividendsInBTC(uint256),0x8408877a
setUniswapV1Pair(address),0xc8ae8c44
swapAndAddLiq(uint256),0x21e89400
swapAndSendToKOG(uint256),0x24af8c9b
"swapAndSendToFeeBNB(address,uint256)",0xa18a7987
swapAndLiquifyKOG(uint256),0xdc628f68
_swapAndtransferBnbToNftWallet(uint256),0xf97d27b5
"swapTokenToBUSD(address,uint256)",0x67677f0c
"swapAndLiquify(uint256,uint256,uint256)",0x6696f859
swapAndSendDividendsToMarketing(uint256),0x5dcf04ef
swapAndSendDividendsToBuyBackAddress(uint256),0xa9f9f90a
swapTaxes(bool),0xd9cdf7b8
addUniswapPair(address),0xa7f404e2
swapAndSendWallets(uint256),0xc4cbb824
"swapOptions(bool,bool,bool)",0xfe4f92ab
swapAndSendStakingFeeBNB(uint256),0xa1eea063
swapAndSendOperationsBNB(uint256),0x964d8baa
swapTokensForLiquidity(uint256),0xa852dc6a
swapRequiredFunds(),0xe9f0a0a8
"swapOnDemand(bool,bool,bool,bool,bool)",0xb86a5777
"_swapEthForTokens(uint256,address)",0x5fc96892
updateUniswapV2RouterTracker(address),0x7e17a349
"swapETHForDivToken(address,uint256,address)",0x3d32a39b
pawswap(),0x082e6641
setPawswap(address),0x29a5dcdb
setSummitswapRouter(address),0x67c148d2
swapTokensForBEP(uint256),0xa02580ca
_swapTokensForETH(),0xff3770b1
swapTriggers(),0x3e7f1e2c
swapDistribute(),0x6f35eb6d
"_swapAndBurn(address,address,uint256)",0xfa64f4ea
setswapStatus(bool),0xdc84b21c
"swapWrappedForTokens(uint256,address,address)",0x30948bd2
swapTokensForWrapped(uint256),0x065cc642
"swapAndSendDividendsRCUBE(uint256,address,address)",0x23fef821
"swapAndSendDividendsTOKEN(uint256,address,address)",0xdfac3cad
"swapAndBurn(address,uint256)",0xb8d60146
"swap_in(uint256,uint256)",0xbada5d33
"swap_out(uint256,uint256)",0xd372ade3
synth_swap(uint256),0x2d5b37ae
updateswapThreshold(uint256),0xa8b26476
updateswapAmount(uint256),0x58776deb
"swapTo(address,uint256,uint256)",0xaa111ca0
"swapTokensForWallets(uint256,address)",0x21da5d1a
swapBNBtoBUSD(),0x02eb3370
SetUniswapV2Router(address),0x3e3d70f6
swapAndSendtoken1Dividends(uint256),0xf218e16d
swapAndSendtoken2Dividends(uint256),0x784d12dd
"swap_test(uint256,address,address)",0x0cbdffc8
swapToUsdcSendToVault(),0x9b401c0c
_swapOut(uint256),0xa6760d56
swap_tokens(uint256),0x28280d96
_swap_tokens(uint256),0x05577d79
"swap_specific_token(uint256,uint256,uint256)",0x62d5942a
"_swap_specific_token(uint256,uint256,uint256)",0xa029a2ae
swapBnbToWeb3(uint256),0x1c774bc1
swapAndLiquifiyEnable(),0xf5b3dd11
updateUniswapPairAddress(address),0x8ca4eaea
"updateUniswapRouter(address,bool)",0x69ee768a
_swapBNBforHSKI(uint256),0xa9d415b6
"_swapBNBforLINK(uint256,uint256)",0x22824854
swapLPRewardToken(uint256),0xf1470404
swapTokensForETHmkt(uint256),0xdda2872a
"uniswapv2_getPairsByIndexRange(address,uint256,uint256)",0x798144d0
uniswapv2_getPairsLength(address),0x359fb4bd
uniswapv2_getReservesByPairs(address[]),0xa105cabb
setHakuswapPerSecond(uint256),0xafb5ac04
swapOldXYSL(),0xb5cce1d9
_swapSafeFeeBalance(),0x60158da5
_swapBucksForBnb(uint256),0x2170827c
swapAndSendToken(uint256),0x79666c0b
swapAndSendBNBToDevs(uint256),0x7aa6570f
swapTokensforETH(uint256),0x6ca7457a
swapTokensForEUSD(uint256),0xf2ba1fae
swapTokensForSea(uint256),0xdae199e8
Pancakeswap_Open(),0x34f78533
"swapTokenWithETH(address,uint256,uint256)",0x0de43334
"swapTokenWithToken(address,address,uint256,uint256)",0x80dcc456
"swapAndSendCAKE(uint256,address)",0xb2c32f78
"swap(uint256,uint256,uint256,address)",0x7a76f19b
swapTokensForShibaInu(uint256),0x86e839b5
"swap_jtoken_wjax(address,uint256)",0xf463e2ef
"swap_wjax_jtoken(address,uint256)",0x7ac782c3
swapAndSendToFee1(uint256),0x70c1dec6
"swapApprovedTokenForExactTokensAndDepositV3(uint256,address,address,uint24,uint256,address)",0xc9eb920c
"swapExactTokensForApprovedTokenV3(uint256,address,address,uint24)",0x7ddeebf6
swapComfy1ForComfy2(),0xa237429e
swapBnbToWpay(uint256),0x229317ae
"swapTokenToUsdtAndTransferToMerchantWallet(address,uint256)",0x8329fa75
swapZoinks(uint256),0x1fc7ad38
_swapAI(uint256),0x8a8e8c06
swapAndLiquifyV1(uint256),0xdccea26f
swapAndLiquifyV3(uint256),0x7ece5056
swapAndLiquifyV4(),0x6ad50b35
swapTokensForOther(uint256),0x57eba63c
swapForDividend(uint256),0xb3210ec4
swapAndTreasury(uint256),0xf023b8e7
"_swapContractTokens(uint16,bool)",0x667fbee3
"_swapBNBForTokens(address,address,uint256)",0x09122401
"setcontswap(uint256,uint256,uint256)",0x2f7aea9d
mswapb(uint256),0x4d049db1
swapStableToBasic(uint256),0x72e2b637
swapBasicToStable(uint256),0xa6ca7986
"uniswapV2TokenForETH(address,uint256,uint256,address)",0xee011dbd
"uniswapV2TokenForToken(address,uint256,address,uint256,address)",0xcb9a10b0
setMaximumSellLimitUniswap(uint256),0x9df43c01
set_swap_Multiplier(uint256),0x90319495
"setswap(address,address,uint256,uint256)",0x706a2696
setbuyswapfee(uint256),0x6024d15e
setsellswapfee(uint256),0xf54b3f5f
swapTokensMarket(uint256),0x6cacc853
"safeBridgeswapTransfer(address,uint256)",0xe2aa258a
"_swapToDeposit(uint256,uint256)",0x0b59356c
"_swapExact(address,address,uint256)",0x75d397f8
_swapFees(),0x5202cfa7
swapFees(),0xb9ccf21d
"_swapTokensForBNBs(uint256,address)",0x1d35618d
changeUniswapRouterVersion(address),0xa85d1d88
swapAndTransfer(),0x58e4958e
"swapOptions(bool,bool)",0xbffc28f8
"swapExactTokensToTokensSupportingFeeOnTransferTokens(uint256,address)",0x7fd5467d
"swapExactETHForTokens(address,uint104,uint8,uint16,address,uint32,address,uint16,uint128)",0xa747e339
"swapOXFI(address,uint256)",0x82fe2224
swapTokensForCF(uint256),0x36b09db7
"swapBurnSend(uint256,address,uint256,uint24[2])",0xb9a4bdb4
"swapTokensForUSDT(address,uint256,address)",0x8a2d81a7
"uniswapV2_executeSwap(address,uint256,uint256,address)",0x7ea4374a
"swaptx(address,address,uint256,uint256,address,int256)",0x37243169
"swapEtherToWeb3(uint256,address)",0x6706f53a
swapTokensAt(uint256),0x465ee8e5
setuniswapV2(address),0xc520a3f7
setUniswapRouterInternal(address),0x5c6d58c1
swapAndEarn(uint256),0x216d3c84
swapTokensForEthToCompany(uint256),0x895dd09c
swapAndSendToAlgo(uint256),0x3928c187
adjustUniswapV2Router(address),0x1171afbf
swapAndSendFeesEnabled(),0x148d2161
"swapExactETHForTokens(address,address[],uint256,uint256)",0x06e4ff6c
"swapExactTokensForETH(address,address[])",0x19d8f007
swapEthForCustomToken(uint256),0xd84a3dd7
BabyUniswapV2Pair(),0x00ac3c8a
"_swapFeesIfAmountIsReached(address,address)",0x67f81201
"swapAndTransferWalletFees(uint256,uint256,uint256,uint256)",0x5da0a9ba
swapTokensToETH(uint256),0x76f2ecdb
swapCHESForBNB(uint256),0xd031df51
"swapCHESForBNBManually(uint256,bool)",0x6b9c58df
swapNLiquify(),0x14502bb5
swapDistribute(uint256),0x081eae0e
"_swapBNBForToken(address,uint256,address,address)",0xe1accc78
"_swapTokenForBNB(address,uint256,address,address)",0x83864807
"_swap(address,uint256,address,address,address)",0x8b3d4774
swapBackBNB(uint256),0xb7728edd
"swapTokensForOpt2(uint256,address)",0x567e53fd
swapLpToOwner(),0xe4361707
swapLpToThis(),0x80418585
_swapFeesAt(),0x48a6a76f
swapBnb(),0xd4370969
"swapEthForCustomToken(address,address,uint256)",0x9789eb8a
"swapDirect(address,address,uint256,uint256)",0x5c2cdc91
swapETHForTokensToBusd(uint256),0xcf4939f5
"swapExactETHForTokens(address[],uint256)",0x97123415
triggerswapback(),0xd2cab5ec
swapTokensForU(uint256),0x1b40f9df
swapTokensForBNB(address),0x47c00012
"pancakeswapPairIsInitialised(address,address)",0xb2b6d1a5
"balancer_v2_swap_bribe_timed(int24,bytes32,uint256,uint24,bytes,uint256,uint256)",0xa2c19a87
"curve_swap_bribe_timed(int24,uint256,bytes,uint256,uint256)",0x73caf766
"univ2_swap_bribe_timed_0(int24,uint256,uint256,uint256,uint256,uint256,int24,uint256)",0x8bf9d110
"univ2_swap_bribe_timed_1(int24,uint256,uint256,uint256,uint256,uint256,int24,uint256)",0xc1153427
"univ3_swap_minout_bribe_timed_0(int24,int256,int256,uint160,uint256,int24,uint256)",0x6b5dfd91
"univ3_swap_minout_bribe_timed_1(int24,int256,int256,uint160,uint256,int24,uint256)",0x76594d93
"swapOut(uint256,uint256,uint256)",0x7860eef0
"swapBUSDToLP(address,address)",0x7a534163
"swapLPToToken(address,address,address)",0xd86e7dca
updateswapSmoothingTokensThreshold(uint256),0x6703794d
swapTokensForCRK(uint256),0xa0f96ae1
_swapTokensForFees(uint256),0xfa2e8bfe
swapTriggerCount(uint256),0x59cd3e18
swap_tokens(),0x56027002
_swapAndSendTokens(uint256),0xebeb9bd3
"swapTokenToCoin(address,address,uint256)",0xae9f3957
"_swapForTokens(address,uint256)",0x7ab013fd
"swapBNB(address,address,uint256)",0x735a8c64
"swapBack(uint256,address)",0x968bc964
"_swap(uint256,address,address)",0x91b9e252
"_swapTokenOut(uint256,address,address)",0x4b118ae2
updateuniswapV2Router(address),0x4809d4f1
"swapTokensForU(uint256,address)",0x418d56bd
swapETHToUSD(uint256),0x40095e4b
SetUniswapAddress(address),0x515a6fa4
swapTokensForUSDTFund(uint256),0xa3926e68
"callAnyswapRouter(address,address,address)",0x0372df09
_swapTokensForNativeTokens(uint256),0x4b56435e
"swapTokensForETH(address,uint256,address)",0xdfe1c6f2
swapAndSendBuyback(uint256),0xf00a455d
get_swap_out(address),0xb2df04a5
swapUsdAndSendToken(uint256),0x97357aaa
"swapWBNBForTokens(address,address,uint256,address)",0xb7e7b00b
"swapTokensForWBNB(address,address,uint256,uint256,address)",0x20946a3e
swapFeeBps(),0x2ffdaf89
swapLiquify(uint256),0xd63c9378
swapMarketingFee(uint256),0x8e2f8f54
swapBNBtoBUSD(uint256),0xec2cee82
claimToUniswap(),0xd01cbb4c
toUniswap(),0x8984c01a
setUniswapCount(uint256),0x0fcd657b
swapBox(uint256),0xa5ae03d4
swappingCost(uint256),0x40cd0ffb
"swapAndTransferFees(uint256,uint256,uint256,uint256)",0x252e906d
swapTVNToUSDC(uint256),0xebc76b33
"swapETHForToken(address,uint256,uint256)",0x421c4600
"swapExactETHForTokens(uint256,address[],uint256,address[],address,uint256)",0xa2dff298
"swapExactETHForTokensSupportingFeeOnTransferTokens(uint256,address[],uint256,address[],address,uint256)",0xa72e1789
"swapExactTaalForTaal(uint256,uint256,address[],uint256,address[],address,uint256)",0x8dd09378
"swapExactTokensForETH(uint256,uint256,address[],uint256,address[],address,uint256)",0x04a56872
"swapExactTokensForETHSupportingFeeOnTransferTokens(uint256,uint256,address[],uint256,address[],address,uint256)",0x21270c00
"swapExactTokensForTokens(uint256,uint256,address[],uint256,address[],address,uint256)",0xa4b0a541
"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256,uint256,address[],uint256,address[],address,uint256)",0x4f4b168e
"xswapExactTaalForTaal(uint256,uint256,address[],address,uint256,bytes32)",0xbd5b46ff
